,Unnamed: 0,Unnamed: 0.1,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
3761,3761,365417,2024116352798976841,1,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,483141f8,ddf2baf2,069fda1d,1,2,23804,320,50,2726,3,803,-1,229
3762,3762,365457,274223899954778809,0,14103003,1005,0,30cf412d,786f8ba6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ffda73c9,8a4875bd,1,0,20215,320,50,2316,0,167,100077,16
3763,3763,365622,4811516097783246167,1,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,b2203412,277e7b8c,1,0,4687,320,50,423,2,39,100148,32
3764,3764,365749,6310091312213370876,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,f30a4817,84373f6d,eb9d69e8,1,2,23804,320,50,2726,3,803,-1,229
3765,3765,365780,6796471006888913209,0,14103003,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7f6e179c,0e32c832,1,0,20071,320,50,2291,3,35,100199,43
3766,3766,365843,7740223884129443827,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,472010e7,5db079b5,1,2,23804,320,50,2726,3,803,-1,229
3767,3767,365923,9003064622337513324,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,5740a155,1f0bc64f,1,0,23804,320,50,2726,3,803,-1,229
3768,3768,365981,9687171551194505939,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9c977f0f,7abbbd5c,1,0,23728,320,50,2717,2,47,-1,23
3769,3769,366202,10895962540331476926,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ea205e89,36b9cf59,1,0,23804,320,50,2726,3,803,-1,229
3770,3770,366260,112700669334905028,0,14103004,1010,1,85f751fd,c4e18dd6,50e219e0,f1cd0776,7801e8d9,0f2161f8,ec0dc83e,59d8ffc4,9c1fabc1,4,0,23552,320,50,2699,0,163,-1,212
3771,3771,366300,11439238133265985095,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,d95b94b9,a29a4df9,1,2,23804,320,50,2726,3,803,-1,229
3772,3772,366379,11826198644246879307,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,2d7b0baa,2891f384,1,0,23804,320,50,2726,3,803,-1,229
3773,3773,366439,12131267316499081593,0,14103004,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d3125e40,cbb77256,1,0,22815,320,50,2647,2,39,100148,23
3774,3774,366497,12370210521299932144,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,dbe08e39,ac221d6c,1,0,23804,320,50,2726,3,803,-1,229
3775,3775,366511,12439365217676948016,0,14103004,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b271bd3c,0fadd2fe,1,0,17753,320,50,1993,2,1063,-1,33
3776,3776,366517,12463876176907829659,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,d4263389,ba7e8b0a,1,2,23804,320,50,2726,3,803,100053,229
3777,3777,366654,13152043184065967037,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,1cf514f9,8f1db0bc,1,2,23804,320,50,2726,3,803,-1,229
3778,3778,366726,13552895884780921531,1,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7a1372f9,4c880ecd,1,0,23804,320,50,2726,3,803,-1,229
3779,3779,366798,13883887208657000804,0,14103004,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6eeabb9,05e70df4,1,0,8330,320,50,761,3,175,100074,23
3780,3780,366881,14275687797064295735,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,18ea4d51,8803c3d6,1,2,23804,320,50,2726,3,803,-1,229
3781,3781,367077,15231053644531432480,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,26ca22b6,d787e91b,1,0,23804,320,50,2726,3,803,-1,229
3782,3782,367181,15733581620182191084,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,818c5342,af7fe221,1,0,19743,320,50,2264,3,427,100000,61
3783,3783,367188,1574601858592368680,0,14103004,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3d76fb04,4f4b5ad5,1,0,19985,320,50,2278,2,35,100081,95
3784,3784,367309,16315519739687469374,0,14103004,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,99ac0ce7,5d093462,34d4af6b,0,0,23552,320,50,2699,0,163,-1,212
3785,3785,367323,16399994679401294650,0,14103004,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,c1034726,f063b808,1,0,22600,320,50,2609,3,167,100194,23
3786,3786,367495,17197103593861612865,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,81fb9def,1f0bc64f,1,0,23804,320,50,2726,3,803,100130,229
3787,3787,367631,17824910833538220060,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,f2a4b6a0,2b61f4fd,1,0,23804,320,50,2726,3,803,-1,229
3788,3788,367687,18042298210477057538,0,14103004,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e44db0aa,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
3789,3789,367699,18103892871935383073,0,14103004,1005,1,9444ae9b,ddde5175,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5d836771,8b1aa260,1,0,23722,320,50,2716,3,47,-1,23
3790,3790,367855,2240744391528675360,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,f425551b,ac221d6c,1,0,23804,320,50,2726,3,803,-1,229
3791,3791,367943,2616262032140819576,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,0e5d38cf,9e3836ff,1,0,23804,320,50,2726,3,803,-1,229
3792,3792,367980,2797365975181424701,0,14103004,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30f260ad,a5bce124,1,0,8330,320,50,761,3,175,100075,23
3793,3793,368088,3405131526422273608,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,5adb10d9,2347f47a,cef3e649,baac6206,b240af75,5d7f83d0,1,3,23804,320,50,2726,3,803,100200,229
3794,3794,368272,4233673968599797084,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,c1b430c4,d31a172e,1,3,23221,320,50,2676,0,299,100176,221
3795,3795,368320,4497913878009734290,0,14103004,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,fd235d3a,1,0,23626,320,50,2707,3,937,100156,61
3796,3796,368353,4674262774032775979,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,cd3479db,2891f384,1,0,23804,320,50,2726,3,803,-1,229
3797,3797,368383,4841493822993367529,0,14103004,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b287befa,a0f5f879,1,0,22792,320,50,2644,3,35,-1,23
3798,3798,368424,5063365391030518636,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,1f04c411,db624341,a0f5f879,1,0,23804,320,50,2726,3,803,-1,229
3799,3799,368450,516664615392799031,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ea0d8fba,1ccc7835,1,0,23804,320,50,2726,3,803,-1,229
3800,3800,368451,5182599056360892674,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f0dc21d4,e88a2db8,1f0bc64f,1,0,23804,320,50,2726,3,803,-1,229
3801,3801,368532,5567836155921502573,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,4799f905,685b4cb3,1,3,23144,320,50,2665,0,35,100200,221
3802,3802,368805,6876560106980675398,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7a6f120f,aba190f1,1,0,23804,320,50,2726,3,803,-1,229
3803,3803,368815,6919817491318421573,1,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ce030ff1,96a7c171,1,0,23804,320,50,2726,3,803,-1,229
3804,3804,368892,731001393334668374,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,b436b84c,2b61f4fd,1,0,23804,320,50,2726,3,803,-1,229
3805,3805,368908,7369149433406309189,0,14103004,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ac424d4f,77001aaf,1,0,17893,320,50,2039,2,39,100081,32
3806,3806,368958,756778761296072792,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,3a49b9ff,33c705d7,56e6ab1d,1,3,23804,320,50,2726,3,803,-1,229
3807,3807,369176,8628032104745541673,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ba9123dd,d3b3178d,1,2,23804,320,50,2726,3,803,-1,229
3808,3808,369299,927979599950493955,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,3b3279d2,dc70b0f9,1,0,23804,320,50,2726,3,803,-1,229
3809,3809,369327,94511063441823362,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,7e8be40d,d69738af,a5bce124,1,0,23804,320,50,2726,3,803,100084,229
3810,3810,369342,9539132261338760622,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,02cf701f,ca80bf27,7abbbd5c,1,0,23804,320,50,2726,3,803,100233,229
3811,3811,369354,9603651694854928455,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,8023235e,7abbbd5c,1,0,23804,320,50,2726,3,803,100091,229
3812,3812,369384,9761760688216643942,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ba3d31d5,be87996b,1,2,23804,320,50,2726,3,803,-1,229
3813,3813,369584,10981697543575866691,1,14103005,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3d264e2,84ebbcd4,1,0,23722,320,50,2716,3,47,-1,23
3814,3814,369825,12686114552865035599,0,14103005,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aa42be81,8a4875bd,1,0,23763,320,50,2724,0,35,-1,253
3815,3815,369831,12707170804584740429,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,aaf0fa87,2347f47a,cef3e649,9e738eca,154c1a9b,7b7ca585,1,3,23878,320,50,2738,0,163,100141,17
3816,3816,369988,13630761519254342142,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,e1407f0f,cbb77256,1,0,23804,320,50,2726,3,803,100111,229
3817,3817,370024,13821572787916115105,0,14103005,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81db3d85,76dc4769,1,0,8330,320,50,761,3,175,100077,23
3818,3818,370080,14191847140863830821,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,f48cccef,e3bb76b5,1,0,21611,320,50,2480,3,297,100111,61
3819,3819,370120,14443026881530616897,0,14103005,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a525b4c,d787e91b,1,0,21679,320,50,2495,2,167,-1,23
3820,3820,370250,1536952776319091250,0,14103005,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d3f8e40d,5ec45883,1,0,19772,320,50,2227,0,935,100081,48
3821,3821,370436,16459848036195052594,0,14103005,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,513364c6,daa861e9,1,0,19772,320,50,2227,0,935,-1,48
3822,3822,370660,1777023716743207909,0,14103005,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b94acb39,3bc980aa,1,0,23368,320,50,2680,3,815,100155,42
3823,3823,370674,17879882138594002777,0,14103005,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87c1514f,91c9c83e,1,0,22798,320,50,2645,3,35,100103,23
3824,3824,370735,18273918105531319677,0,14103005,1002,0,aeac89e1,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,a2662935,a2c1a85f,c4a565e1,0,0,23552,320,50,2699,0,163,-1,212
3825,3825,370820,2293070932315052488,1,14103005,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,c144e605,1,0,17614,320,50,1993,2,1063,-1,33
3826,3826,370866,2532654140629579319,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,189590f9,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
3827,3827,370907,2775495541339738944,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b2eac393,3371dfeb,1,0,23160,320,50,2667,0,35,-1,221
3828,3828,371161,4419761991673037058,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,6f0f3990,573eaa36,1,0,16685,320,50,1092,3,811,100156,61
3829,3829,371341,57944327367396928,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,f23fb8a9,32161d35,be74e6fe,1,0,23804,320,50,2726,3,803,100160,229
3830,3830,371366,5965594904231528858,0,14103005,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,613fd928,e0c9d3f2,6f21a189,4,0,23552,320,50,2699,0,163,-1,212
3831,3831,371394,6142894338718667167,1,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,509275e7,7abbbd5c,1,0,23804,320,50,2726,3,803,-1,229
3832,3832,371400,6173435183774050651,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,776e1176,7ac6007f,1,2,23804,320,50,2726,3,803,-1,229
3833,3833,371466,6683630264108000055,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9232cac8,7abbbd5c,1,0,23160,320,50,2667,0,35,-1,221
3834,3834,371470,67004912418052495,1,14103005,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bf3a8408,1f0bc64f,1,0,17654,300,250,1994,2,39,-1,33
3835,3835,371587,7415629565980661652,0,14103005,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b562cedf,a8b30834,1,2,23835,320,50,2729,3,289,100177,42
3836,3836,371759,8644709127856988084,0,14103005,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e762a45f,8a4875bd,1,0,21882,320,50,2526,0,167,100081,221
3837,3837,372061,10832188137558946077,0,14103006,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a170ff6,1f0bc64f,1,0,23756,320,50,2724,0,35,-1,253
3838,3838,372156,11761452988990406719,0,14103006,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7b8b164,76dc4769,1,0,8330,320,50,761,3,175,100075,23
3839,3839,372374,13824852462508965316,0,14103006,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dd570a33,8a4875bd,1,0,23756,320,50,2724,0,291,100083,253
3840,3840,372389,1397273408245555888,0,14103006,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4a7fb2a6,3bb1ddd7,1,0,23369,320,50,2680,3,815,100155,42
3841,3841,372425,14346849512819585597,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,90df3848,c6263d8a,1,0,23161,320,50,2667,0,35,-1,221
3842,3842,372429,14371672961346709081,0,14103006,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,d9c803b7,05b9fa1b,1,0,23723,320,50,2716,3,47,100075,23
3843,3843,372445,14444201516655501380,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,a33c657a,fc9d9423,1,0,23804,320,50,2726,3,803,100034,229
3844,3844,372470,14648383083106732938,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,d1821ad9,1f0bc64f,1,3,23221,320,50,2676,0,299,100176,221
3845,3845,372494,14868650793386798116,0,14103006,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cc02894f,8a4875bd,1,0,23879,320,50,2738,0,163,-1,17
3846,3846,372508,14996413731137519628,0,14103006,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,026cc9ad,de38939a,1,0,19771,320,50,2227,0,935,100081,48
3847,3847,372533,1521033278710672472,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,aecbd298,1f0bc64f,1,0,23804,320,50,2726,3,803,-1,229
3848,3848,372569,15700645771878252047,1,14103006,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d11054b6,7abbbd5c,1,0,23722,320,50,2716,3,47,-1,23
3849,3849,372593,15949305195644779705,0,14103006,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fd3a6703,0eb711ec,1,0,8330,320,50,761,3,175,100077,23
3850,3850,372774,17405255201963046637,0,14103006,1005,0,325dbe14,373cce89,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dc8eb27d,68b6db2c,1,0,19772,320,50,2227,0,935,100081,48
3851,3851,372845,18022616053482686678,0,14103006,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3bf3d2e7,8a4875bd,1,0,21882,320,50,2526,0,167,-1,221
3852,3852,372966,2519310181708992078,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,389bd6a0,9e3836ff,1,0,23161,320,50,2667,0,35,-1,221
3853,3853,372979,2641541554553843718,0,14103006,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,388062ba,8a4875bd,1,0,23760,320,50,2724,0,291,-1,253
3854,3854,373077,3509522003861029482,0,14103006,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4f7477b7,be6db1d7,1,0,22681,320,50,2528,0,167,100075,221
3855,3855,373138,3996453199032431194,0,14103006,1010,1,85f751fd,c4e18dd6,50e219e0,ee4e975d,7801e8d9,0f2161f8,242ded15,701833cc,f07e20f8,5,3,21326,320,50,2453,3,171,100133,91
3856,3856,373227,4812608595401018269,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,aa66e0c0,4136e61c,1,0,23804,320,50,2726,3,803,-1,229
3857,3857,373368,5988415645214821705,0,14103006,1002,0,1a8a7c01,a82bd0a5,50e219e0,ecad2386,7801e8d9,07d7df22,956c71ba,3bfdd880,51e1af00,0,0,23438,320,50,2684,2,1327,-1,52
3858,3858,373403,6244775134114886082,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,f3052eb7,764a0101,6efeec4d,1,3,23804,320,50,2726,3,803,100183,229
3859,3859,373505,7114654637451991783,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a713f364,78d9bd10,1,0,23160,320,50,2667,0,35,-1,221
3860,3860,373514,724800846306437097,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,c24a7ced,a5bce124,1,0,22815,320,50,2647,2,39,100148,23
3861,3861,373585,7827594147230296772,0,14103006,1010,1,85f751fd,c4e18dd6,50e219e0,e8a706a6,7801e8d9,0f2161f8,91723678,813c77ac,567b92c5,4,2,22866,320,50,2644,3,35,-1,23
3862,3862,373896,10557127263060458123,0,14103007,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67bd8cb2,1f0bc64f,1,0,20634,320,50,2374,3,39,100119,23
3863,3863,374070,12456740592494092563,0,14103007,1005,0,4ba33bb6,e2696795,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,172af0eb,c9a7ccb1,1,0,20346,300,250,2331,2,39,100194,23
3864,3864,374378,15661940588467599338,0,14103007,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f18932e9,a5cc4209,1,0,23013,320,50,2658,3,35,100148,23
3865,3865,374382,15696079244094536599,1,14103007,1010,1,85f751fd,c4e18dd6,50e219e0,0639409a,7801e8d9,cef3e649,4c6eb754,d5ccd668,f07e20f8,4,2,12470,320,50,1272,3,303,-1,15
3866,3866,374457,16460879872191887523,0,14103007,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05a5fbc8,e47f989b,1,0,19984,320,50,2278,2,35,100081,95
3867,3867,374709,2335246556109857539,0,14103007,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f4df29c,f063b808,1,0,22823,320,50,2648,3,39,100148,23
3868,3868,374798,3144389683495212535,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,e01e64ff,6c4664fc,65917667,1,0,21611,320,50,2480,3,297,100111,61
3869,3869,374938,4697942601715427765,0,14103007,1002,0,15d93b0b,dd7026ee,50e219e0,ecad2386,7801e8d9,07d7df22,32b81bfa,9adb4147,8debacdb,0,0,23438,320,50,2684,2,1327,-1,52
3870,3870,375021,5656512115844363266,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c884964c,cd5b1559,1,2,23161,320,50,2667,0,35,-1,221
3871,3871,375063,6201766369349081532,0,14103007,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fec9a8a7,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
3872,3872,375081,6306162852818180479,1,14103007,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a08c816e,0eb711ec,1,0,17893,320,50,2039,2,39,100075,32
3873,3873,375206,758411945596726302,0,14103007,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f3765f59,ee007ad3,1,0,17262,320,50,1872,3,39,-1,23
3874,3874,375391,9282727714662870131,1,14103007,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e1b243ac,04258293,1,0,20251,320,50,2323,0,687,100081,48
3875,3875,375493,10408415673947726025,0,14103008,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67273d61,450aace5,1,0,19771,320,50,2227,0,935,-1,48
3876,3876,375510,10589403629067688112,1,14103008,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d79c1e54,76dc4769,1,0,8330,320,50,761,3,175,100081,23
3877,3877,375564,11051527055281962275,0,14103008,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,85ea2869,ecb851b2,1,0,23879,320,50,2738,0,163,-1,17
3878,3878,375639,11700034413425606651,1,14103008,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5dc437cd,0b83b794,1,0,23722,320,50,2716,3,47,-1,23
3879,3879,375746,13037862579073147045,0,14103008,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d71a0268,d4897fef,1,0,23725,320,50,2716,3,47,100188,23
3880,3880,375797,13611637407898407133,0,14103008,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,9ca75315,4df38b29,a12e847c,0,0,23438,320,50,2684,2,1327,100103,52
3881,3881,375834,1394020531088691283,0,14103008,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,edf2bc65,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
3882,3882,375861,1416394731754641098,1,14103008,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,170a5d8f,ef726eae,1,0,19016,300,250,2162,2,39,-1,33
3883,3883,375990,15535461738542453626,0,14103008,1002,0,2fb424e8,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8f7cd07c,9c86ce76,d3656213,0,0,22701,320,50,2624,0,35,100075,221
3884,3884,376112,16546558767627980534,0,14103008,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35f0a8a1,c144e605,1,0,22676,320,50,2616,0,35,-1,51
3885,3885,376367,2526136652410985194,0,14103008,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,9099bf86,ecaba3b5,d4897fef,1,0,18574,320,50,2104,3,1575,-1,171
3886,3886,376506,4036177601084759608,1,14103008,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fec269f5,6afc734f,1,0,21882,320,50,2526,0,167,-1,221
3887,3887,376905,7864328583057846259,0,14103008,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,11915ead,daa861e9,1,0,19771,320,50,2227,0,935,-1,48
