click,C1,banner_pos,site_domain,site_category,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C15,C16,date,time,user_id,device_ip_count,device_id_count,user_count,user_hour_count,user_bagged
0,1005,0,127,12,12,0,438,2598,638,1,0,320,50,7,13,2734,1,1,1,245,232
0,1005,0,225,4,15,2,438,2498,836,1,0,320,50,7,13,2629,1499,1499,1499,245,255
0,1005,0,225,4,20,2,438,1868,501,1,3,320,50,7,13,1950,1499,1499,1499,245,139
0,1005,0,225,4,8,2,558,3218,453,1,0,320,50,7,13,3541,1499,1499,1499,245,219
0,1005,0,275,1,12,0,438,3097,422,1,0,320,50,7,13,3261,720,720,720,245,232
0,1005,1,83,12,12,0,438,1461,453,1,0,320,50,7,13,1535,24,24,24,245,232
0,1005,0,225,4,3,6,438,1688,100,1,2,320,50,7,13,1783,1499,1499,1499,245,100
0,1005,0,225,4,3,2,438,1201,100,1,0,320,50,7,13,1253,1499,1499,1499,245,242
0,1005,1,175,12,12,0,438,30,560,1,0,320,50,7,13,32,99,99,99,245,232
0,1005,0,221,12,12,0,438,2460,544,1,0,320,50,7,13,2588,19,19,19,245,232
0,1005,0,225,4,8,2,156,493,397,1,0,320,50,7,13,1006,1499,1499,1499,245,219
0,1005,1,190,3,12,0,438,3437,788,1,0,320,50,7,13,3616,31,31,31,245,232
0,1002,0,276,4,12,0,468,1696,65,0,0,320,50,7,13,2922,6,6,6,245,232
0,1005,0,225,4,5,11,438,1975,217,1,0,320,50,7,13,2067,1499,1499,1499,245,152
0,1005,0,41,12,12,0,438,388,453,1,0,320,50,7,14,414,37,37,37,211,232
0,1005,0,225,4,20,2,438,1174,777,1,3,320,50,7,14,1226,1499,1499,1499,211,139
0,1005,0,225,4,20,2,438,1707,259,1,3,320,50,7,14,1799,1499,1499,1499,211,139
0,1005,1,15,12,12,0,438,1453,746,1,0,320,50,7,14,1525,79,79,79,211,232
0,1005,0,225,4,20,2,438,1889,777,1,3,320,50,7,14,1977,1499,1499,1499,211,139
0,1005,0,225,4,3,10,438,2398,746,1,2,320,50,7,14,2533,1499,1499,1499,211,155
0,1005,0,225,4,5,2,438,2866,14,1,0,320,50,7,14,3019,1499,1499,1499,211,214
0,1005,0,225,4,5,9,438,3621,704,1,0,320,50,7,14,3818,1499,1499,1499,211,59
0,1005,0,275,1,12,0,438,133,457,1,0,320,50,7,14,140,720,720,720,211,232
0,1005,0,275,1,12,0,438,1844,746,1,0,320,50,7,14,1924,720,720,720,211,232
0,1005,0,225,4,3,6,438,1720,333,1,2,320,50,7,14,1809,1499,1499,1499,211,100
0,1005,0,225,4,20,2,438,2029,147,1,3,320,50,7,14,2123,1499,1499,1499,211,139
0,1005,1,7,12,12,0,438,1161,467,1,0,320,50,7,14,1213,30,30,30,211,232
0,1005,0,87,12,12,0,438,1709,217,1,0,320,50,7,14,1801,1,1,1,211,232
0,1005,0,225,4,3,6,438,1327,335,1,2,320,50,7,14,1385,1499,1499,1499,211,100
1,1005,0,205,12,12,0,438,290,558,1,0,320,50,7,14,311,2,2,2,211,232
0,1005,0,225,4,28,9,438,3109,123,1,0,320,50,7,14,3274,1499,1499,1499,211,230
0,1002,0,157,4,12,0,529,2403,542,0,0,320,50,7,14,3339,2,2,2,211,232
0,1005,0,6,12,12,0,438,3277,398,1,2,320,50,7,14,3441,8,8,8,211,232
1,1005,0,216,12,12,0,438,3767,638,1,0,320,50,7,14,3975,23,23,23,211,232
0,1005,0,225,4,3,6,541,1242,533,1,0,320,50,7,14,3435,1499,1499,1499,211,108
0,1012,0,225,12,12,0,438,2597,56,1,2,300,250,7,14,2733,4,4,4,211,232
0,1005,0,225,4,15,2,438,3630,174,1,0,320,50,7,14,3827,1499,1499,1499,211,255
0,1005,1,38,12,12,0,438,1114,453,1,0,320,50,7,14,1167,2,2,2,211,232
0,1005,0,41,12,12,0,438,3603,805,1,0,320,50,7,14,3792,37,37,37,211,232
0,1002,0,24,4,12,0,535,2451,419,0,0,320,50,7,14,3402,1,1,1,211,232
0,1002,0,65,4,12,0,334,2289,774,0,0,320,50,7,14,2160,1,1,1,211,232
0,1005,0,114,12,12,0,438,3881,589,1,0,320,50,7,14,4095,23,23,23,211,232
0,1005,0,225,4,3,2,438,1674,276,1,0,320,50,7,14,1759,1499,1499,1499,211,200
0,1005,0,225,4,27,2,438,353,379,1,0,320,50,7,14,376,1499,1499,1499,211,147
0,1005,1,224,12,12,0,438,894,453,1,0,320,50,7,14,930,34,34,34,211,232
0,1005,0,225,4,3,6,438,3562,219,1,3,320,50,7,14,3752,1499,1499,1499,211,100
0,1005,0,6,12,12,0,438,2482,606,1,2,320,50,7,14,2613,8,8,8,211,232
0,1005,0,246,1,12,0,438,1534,712,1,0,320,50,7,14,1605,16,16,16,211,232
0,1005,1,91,12,12,0,438,3035,206,1,0,320,50,7,14,3203,89,89,89,211,232
0,1005,0,169,12,12,0,438,2104,814,1,0,320,50,7,14,2198,4,4,4,211,232
0,1005,0,225,4,20,2,438,2897,777,1,3,320,50,7,14,3055,1499,1499,1499,211,139
0,1005,1,229,12,12,0,438,1428,362,1,0,320,50,7,15,1500,7,7,7,229,232
0,1005,1,225,4,3,2,258,3325,729,1,0,300,50,7,15,1640,1499,1499,1499,229,197
0,1005,0,114,12,12,0,438,2929,271,1,0,320,50,7,15,3089,23,23,23,229,232
0,1005,0,225,4,3,10,438,2232,319,1,2,320,50,7,15,2332,1499,1499,1499,229,155
0,1005,0,125,3,12,0,438,534,651,1,0,300,250,7,15,560,97,97,97,229,232
0,1005,1,91,12,12,0,438,2588,372,1,0,320,50,7,15,2725,89,89,89,229,232
0,1005,0,6,12,12,0,438,2269,453,1,0,320,50,7,15,2380,8,8,8,229,232
1,1005,0,125,3,12,0,438,3745,639,1,0,300,250,7,15,3954,97,97,97,229,232
0,1005,1,137,12,12,0,438,1550,529,1,0,320,50,7,15,1629,266,266,266,229,232
0,1005,1,218,12,12,0,438,2056,202,1,0,320,50,7,15,2151,33,33,33,229,232
0,1005,1,211,12,12,0,438,3580,638,1,0,320,50,7,15,3771,40,40,40,229,232
0,1005,1,218,12,12,0,438,874,116,1,0,320,50,7,15,911,33,33,33,229,232
0,1005,0,225,4,20,2,438,1568,501,1,3,320,50,7,15,1648,1499,1499,1499,229,139
0,1005,0,125,3,12,0,438,2756,338,1,0,300,250,7,15,2904,97,97,97,229,232
1,1005,0,183,12,12,0,438,865,123,1,0,320,50,7,15,900,35,35,35,229,232
0,1005,0,225,4,27,2,438,1747,598,1,0,320,50,7,15,1835,1499,1499,1499,229,147
0,1005,0,225,4,3,2,650,379,338,1,0,320,50,7,15,4057,1499,1499,1499,229,55
0,1005,1,137,12,12,0,438,229,271,1,0,320,50,7,15,246,3,3,3,229,232
0,1005,0,171,12,12,0,438,3221,746,1,0,320,50,7,15,3390,35,35,35,229,232
0,1005,0,225,4,21,2,438,601,782,1,0,320,50,7,15,623,1499,1499,1499,229,83
0,1005,1,91,12,12,0,438,2196,324,1,0,320,50,7,15,2299,89,89,89,229,232
0,1005,0,275,1,12,0,438,3007,171,1,0,320,50,7,15,3169,720,720,720,229,232
0,1005,0,275,1,12,0,438,3015,267,1,0,320,50,7,15,3184,720,720,720,229,232
0,1005,0,125,3,12,0,438,3458,397,1,0,300,250,7,15,3643,22,22,22,229,232
0,1005,0,125,3,12,0,438,1561,436,1,0,300,250,7,15,1641,97,97,97,229,232
0,1005,1,91,12,12,0,438,2617,116,1,0,320,50,7,15,2755,89,89,89,229,232
1,1005,0,125,3,12,0,438,2953,436,1,0,300,250,7,15,3115,17,17,17,229,232
0,1005,0,125,3,12,0,438,2150,265,1,0,300,250,7,15,2250,97,97,97,229,232
0,1005,0,275,1,12,0,438,1070,116,1,0,320,50,7,15,1119,720,720,720,229,232
0,1005,1,91,12,12,0,438,126,499,1,0,320,50,7,15,132,89,89,89,229,232
0,1005,0,125,3,12,0,438,701,436,1,0,300,250,7,15,729,22,22,22,229,232
0,1005,0,225,4,3,2,418,2065,58,1,0,320,50,7,15,2608,1499,1499,1499,229,86
1,1005,0,275,1,12,0,438,3563,746,1,0,320,50,7,15,3753,720,720,720,229,232
0,1005,0,261,1,12,0,438,3680,454,1,0,320,50,7,15,3885,11,11,11,229,232
0,1005,0,70,8,12,0,438,2940,200,1,0,320,50,7,15,3103,6,6,6,229,232
1,1005,0,113,1,12,0,438,2542,156,1,0,300,250,7,16,2671,15,15,15,204,232
0,1005,0,225,4,3,6,324,1379,106,1,0,320,50,7,16,2114,1499,1499,1499,204,108
1,1005,0,125,3,12,0,438,579,436,1,0,300,250,7,16,603,97,97,97,204,232
0,1005,0,225,4,3,2,438,344,225,1,2,320,50,7,16,366,1499,1499,1499,204,242
0,1005,0,96,12,12,0,438,103,453,1,0,320,50,7,16,106,17,17,17,204,232
1,1005,1,15,12,12,0,438,2933,213,1,0,320,50,7,16,3094,79,79,79,204,232
0,1005,0,183,12,12,0,438,1329,111,1,0,320,50,7,16,1387,35,35,35,204,232
0,1005,0,275,1,12,0,438,2223,4,1,0,320,50,7,16,2324,720,720,720,204,232
0,1005,1,175,12,12,0,438,1021,651,1,0,320,50,7,16,1059,99,99,99,204,232
0,1002,0,15,4,12,0,420,610,541,0,0,320,50,7,16,2626,7,7,7,204,232
0,1005,0,225,4,25,9,338,1882,435,1,0,320,50,7,16,2173,1499,1499,1499,204,109
0,1005,0,162,12,12,0,438,1554,482,1,0,320,50,7,16,1633,1,1,1,204,232
1,1005,0,225,4,8,2,438,2477,856,1,0,320,50,7,16,2607,1499,1499,1499,204,219
1,1005,1,137,12,12,0,438,1133,795,1,0,320,50,7,16,1188,266,266,266,204,232
0,1005,1,15,12,12,0,438,295,638,1,0,320,50,7,16,317,79,79,79,204,232
0,1005,0,225,4,20,2,438,2133,777,1,3,320,50,7,16,2226,1499,1499,1499,204,139
1,1005,1,137,12,12,0,438,1578,453,1,0,320,50,7,16,1659,266,266,266,204,232
0,1005,0,194,12,12,0,438,1653,383,1,0,320,50,7,16,1736,1,1,1,204,232
0,1005,0,183,12,12,0,438,178,864,1,2,320,50,7,16,190,35,35,35,204,232
0,1005,0,225,4,25,9,443,1717,406,1,0,320,50,7,16,2765,1499,1499,1499,204,109
1,1005,1,137,12,12,0,438,3610,856,1,0,320,50,7,16,3800,266,266,266,204,232
0,1005,0,31,3,12,0,438,263,540,1,0,320,50,7,16,282,6,6,6,204,232
0,1012,0,82,4,12,0,438,1099,201,1,0,320,50,7,16,1149,1,1,1,204,232
0,1005,0,125,3,12,0,438,528,696,1,0,300,250,7,16,551,97,97,97,204,232
0,1005,0,26,3,12,0,438,2211,240,1,0,320,50,7,16,2313,4,4,4,204,232
0,1005,0,158,12,12,0,438,722,123,1,0,320,50,7,17,751,4,4,4,219,232
0,1005,0,225,4,3,6,613,270,742,1,0,320,50,7,17,3839,1499,1499,1499,219,108
0,1005,0,225,4,3,6,438,2267,701,1,2,320,50,7,17,2378,1499,1499,1499,219,108
0,1005,0,275,1,12,0,438,1913,462,1,0,320,50,7,17,2003,720,720,720,219,232
0,1005,1,83,12,12,0,438,314,453,1,0,320,50,7,17,335,24,24,24,219,232
1,1005,0,125,3,12,0,438,1560,200,1,0,300,250,7,17,1639,97,97,97,219,232
1,1005,1,137,12,12,0,438,3428,639,1,0,320,50,7,17,3608,266,266,266,219,232
0,1005,0,225,4,8,2,438,1788,856,1,0,320,50,7,17,1877,1499,1499,1499,219,219
1,1005,1,137,12,12,0,438,2547,856,1,0,320,50,7,17,2676,266,266,266,219,232
1,1005,1,126,12,12,0,438,3245,256,1,0,320,50,7,17,3409,1,1,1,219,232
0,1005,0,225,4,5,2,438,3295,14,1,0,320,50,7,17,3461,1499,1499,1499,219,214
1,1002,0,225,4,12,0,450,757,207,0,0,320,50,7,17,2802,6,6,6,219,232
0,1005,0,225,4,20,2,438,3520,777,1,3,320,50,7,17,3703,1499,1499,1499,219,139
1,1005,0,216,12,12,0,438,2912,123,1,0,320,50,7,17,3075,23,23,23,219,232
0,1005,0,225,4,15,2,438,1758,174,1,0,320,50,7,17,1847,1499,1499,1499,219,255
1,1005,0,275,1,12,0,438,1403,453,1,0,320,50,7,17,1472,720,720,720,219,232
0,1005,0,41,12,12,0,438,359,163,1,0,320,50,7,17,382,37,37,37,219,232
0,1005,1,57,3,12,0,438,3180,453,1,0,320,50,7,17,3349,1,1,1,219,232
0,1005,0,225,4,20,2,438,1281,259,1,2,320,50,7,17,1335,1499,1499,1499,219,139
1,1005,0,275,1,12,0,438,1122,463,1,0,320,50,7,17,1178,720,720,720,219,232
0,1005,1,94,12,12,0,438,490,453,1,0,320,50,7,17,519,33,33,33,219,232
0,1005,1,124,12,12,0,438,260,263,1,0,320,50,7,17,279,4,4,4,219,232
0,1005,0,182,13,12,0,438,1277,436,1,0,216,36,7,17,1331,4,4,4,219,232
1,1005,1,137,12,12,0,438,511,271,1,0,320,50,7,17,539,266,266,266,219,232
0,1005,1,15,12,12,0,438,2238,399,1,0,320,50,7,17,2337,79,79,79,219,232
0,1005,0,225,4,3,5,7,1052,322,1,2,320,50,7,17,49,1499,1499,1499,219,118
0,1005,0,182,13,12,0,438,1963,436,1,0,216,36,7,17,2058,4,4,4,219,232
0,1005,0,275,1,12,0,438,1243,738,1,0,320,50,7,17,1297,720,720,720,219,232
0,1005,1,137,12,12,0,438,2043,61,1,0,320,50,7,17,2137,266,266,266,219,232
0,1005,0,225,4,20,2,438,2326,501,1,3,320,50,7,17,2449,1499,1499,1499,219,139
1,1005,0,98,12,12,0,438,2318,638,1,0,320,50,7,17,2440,3,3,3,219,232
0,1005,0,275,1,12,0,438,3124,453,1,0,320,50,7,17,3288,720,720,720,219,232
0,1005,1,137,12,12,0,438,616,14,1,0,320,50,7,17,642,48,48,48,219,233
0,1005,1,137,12,12,0,438,616,14,1,0,320,50,8,15,642,14,14,14,229,233
0,1005,0,225,4,20,2,438,2951,51,1,3,320,50,7,17,3112,1499,1499,1499,219,139
0,1005,1,15,12,12,0,438,2244,453,1,0,320,50,7,17,2349,79,79,79,219,232
0,1005,0,275,1,12,0,438,2969,740,1,0,320,50,7,17,3132,720,720,720,219,232
1,1005,0,236,12,12,0,438,2168,746,1,0,320,50,7,17,2268,3,3,3,219,232
0,1005,0,225,4,3,2,422,5,805,1,0,320,50,7,17,2636,1499,1499,1499,219,55
0,1005,1,91,12,12,0,438,377,848,1,0,320,50,7,17,401,89,89,89,219,232
0,1005,1,16,12,12,0,438,3652,20,1,0,320,50,7,17,3853,27,27,27,219,232
0,1005,0,275,1,12,0,438,3777,651,1,0,320,50,7,18,3987,720,720,720,170,232
1,1005,0,125,3,12,0,438,2268,757,1,0,300,250,7,18,2379,97,97,97,170,232
0,1005,0,225,4,8,2,337,72,31,1,0,320,50,7,18,2163,1499,1499,1499,170,219
0,1005,1,137,12,12,0,438,230,3,1,0,320,50,7,18,247,266,266,266,170,232
0,1005,0,225,4,15,2,438,2444,505,1,0,320,50,7,18,2574,1499,1499,1499,170,255
0,1010,1,225,4,12,2,295,2564,818,4,0,320,50,7,18,1953,1499,1499,1499,170,50
0,1005,1,175,12,12,0,438,1741,453,1,0,320,50,7,18,1829,99,99,99,170,232
1,1005,0,225,4,3,2,438,1928,638,1,0,320,50,7,18,2019,1499,1499,1499,170,86
0,1005,0,225,4,20,2,438,201,501,1,3,320,50,7,18,216,1499,1499,1499,170,139
1,1005,0,177,3,12,0,438,405,453,1,0,320,50,7,18,431,6,6,6,170,232
0,1005,0,275,1,12,0,438,1300,738,1,0,320,50,7,18,1357,720,720,720,170,232
0,1005,1,39,3,12,0,438,3385,532,1,0,320,50,7,18,3562,1,1,1,170,232
0,1005,1,15,12,12,0,438,160,605,1,0,320,50,7,18,170,79,79,79,170,232
0,1005,1,137,12,12,0,438,3444,805,1,0,320,50,7,18,3627,266,266,266,170,232
1,1005,0,225,4,3,2,47,2973,42,1,0,320,50,7,18,291,1499,1499,1499,170,86
0,1005,1,137,12,12,0,438,881,805,1,0,320,50,7,18,919,266,266,266,170,232
0,1002,0,154,4,12,0,592,1464,139,0,0,320,50,7,18,3745,1,1,1,170,232
1,1005,0,275,1,12,0,438,3646,647,1,0,320,50,7,18,3846,720,720,720,170,232
0,1005,1,224,12,12,0,438,2753,795,1,0,320,50,7,18,2899,34,34,34,170,232
0,1005,0,225,4,12,2,24,1699,857,1,2,320,50,7,18,171,1499,1499,1499,170,120
0,1005,1,54,3,12,0,438,639,700,1,0,320,50,7,18,670,2,2,2,170,232
1,1005,0,275,1,12,0,438,747,338,1,0,320,50,7,18,780,720,720,720,170,232
1,1005,1,172,12,12,0,438,1366,138,1,0,320,50,7,18,1430,10,10,10,170,232
0,1005,0,275,1,12,0,438,3758,322,1,2,320,50,7,18,3965,720,720,720,170,232
1,1005,0,162,12,12,0,438,2924,303,1,0,300,250,7,18,3084,1,1,1,170,232
0,1005,0,275,1,12,0,438,1948,373,1,0,320,50,7,18,2036,720,720,720,170,232
1,1005,1,137,12,12,0,438,2932,493,1,0,320,50,7,18,3093,266,266,266,170,232
0,1005,0,225,4,20,2,438,1754,259,1,3,320,50,7,19,1841,1499,1499,1499,139,139
0,1005,1,186,12,12,0,438,2117,406,1,0,320,50,7,19,2212,10,10,10,139,232
0,1005,0,225,4,3,6,658,535,406,1,0,320,50,7,19,4119,1499,1499,1499,139,108
0,1005,1,137,12,12,0,438,554,639,1,0,320,50,7,19,576,266,266,266,139,232
0,1005,1,91,12,12,0,438,774,402,1,0,320,50,7,19,806,89,89,89,139,232
0,1005,0,275,1,12,0,438,1871,271,1,0,320,50,7,19,1956,720,720,720,139,232
0,1005,1,224,12,12,0,438,2778,856,1,0,320,50,7,19,2929,34,34,34,139,232
0,1005,1,117,7,12,0,438,2218,436,1,0,216,36,7,19,2320,5,5,5,139,232
1,1005,0,225,4,25,9,138,2783,638,1,0,320,50,7,19,845,1499,1499,1499,139,109
1,1005,1,137,12,12,0,438,2454,66,1,0,320,50,7,19,2583,266,266,266,139,232
0,1005,1,225,4,3,2,608,256,242,1,0,300,50,7,19,3824,1499,1499,1499,139,197
0,1005,0,225,4,3,6,618,3311,164,1,0,320,50,7,19,3870,1499,1499,1499,139,108
0,1005,0,225,4,15,2,438,633,577,1,0,320,50,7,19,666,1499,1499,1499,139,255
0,1005,1,137,12,12,0,438,2011,699,1,0,320,50,7,19,2104,266,266,266,139,232
0,1005,0,225,4,3,6,342,3487,406,1,0,320,50,7,19,2206,1499,1499,1499,139,108
0,1005,0,225,4,8,2,438,2092,116,1,0,320,50,7,19,2187,1499,1499,1499,139,219
0,1005,0,275,1,12,0,438,986,4,1,0,320,50,7,19,1021,720,720,720,139,232
0,1005,1,137,12,12,0,438,843,397,1,0,320,50,7,19,877,266,266,266,139,232
0,1005,0,275,1,12,0,438,1044,453,1,0,320,50,7,19,1092,720,720,720,139,232
0,1005,0,275,1,12,0,438,3430,312,1,0,320,50,7,19,3610,720,720,720,139,232
0,1005,0,225,4,3,6,357,1622,138,1,0,320,50,7,19,2295,1499,1499,1499,139,108
0,1005,1,137,12,12,0,438,563,406,1,0,320,50,7,19,587,266,266,266,139,232
1,1005,0,72,12,12,0,438,2978,422,1,0,300,250,7,19,3142,9,9,9,139,232
1,1005,0,125,3,12,0,438,2422,85,1,0,300,250,7,19,2552,97,97,97,139,232
0,1005,0,225,4,15,2,438,162,174,1,0,320,50,7,19,176,1499,1499,1499,139,255
0,1005,0,128,12,12,0,438,2989,123,1,0,320,50,7,20,3153,3,3,3,117,232
0,1005,0,225,4,20,2,438,267,501,1,2,320,50,7,20,288,1499,1499,1499,117,139
0,1010,1,225,4,12,2,223,3880,540,4,0,320,50,7,20,1439,1499,1499,1499,117,256
0,1005,0,275,1,12,0,438,585,30,1,0,320,50,7,20,609,720,720,720,117,232
0,1005,0,275,1,12,0,438,815,123,1,0,320,50,7,20,850,720,720,720,117,232
0,1005,0,275,1,12,0,438,1602,676,1,0,320,50,7,20,1684,720,720,720,117,232
1,1005,1,137,12,12,0,438,2768,406,1,0,320,50,7,20,2919,266,266,266,117,232
1,1005,1,224,12,12,0,438,2237,751,1,0,320,50,7,20,2336,34,34,34,117,232
0,1005,0,275,1,12,0,438,609,138,1,0,320,50,7,20,637,720,720,720,117,232
0,1005,1,225,4,3,2,657,3590,314,1,0,300,50,7,20,4115,1499,1499,1499,117,197
0,1005,0,275,1,12,0,438,3831,676,1,0,320,50,7,20,4046,720,720,720,117,232
0,1005,0,275,1,12,0,438,1893,560,1,0,320,50,7,20,1982,720,720,720,117,232
0,1005,0,225,4,20,2,438,2831,501,1,3,320,50,7,20,2977,1499,1499,1499,117,139
0,1005,0,225,4,8,2,438,465,397,1,0,320,50,7,20,494,1499,1499,1499,117,219
0,1005,0,225,4,3,2,438,1259,406,1,0,320,50,7,21,1314,1499,1499,1499,102,242
1,1005,0,225,4,24,2,438,434,746,1,0,320,50,7,21,465,1499,1499,1499,102,159
0,1010,1,225,4,12,2,90,1839,545,4,3,320,50,7,21,580,1499,1499,1499,102,3
0,1005,1,190,3,12,0,438,327,406,1,0,320,50,7,21,350,31,31,31,102,232
0,1005,1,229,12,12,0,438,1278,453,1,0,320,50,7,21,1332,7,7,7,102,232
0,1005,0,125,3,12,0,438,3889,248,1,0,300,250,7,21,4105,97,97,97,102,232
1,1005,1,137,12,12,0,438,2356,142,1,0,320,50,7,21,2479,266,266,266,102,232
0,1005,1,30,7,12,0,438,2770,857,1,2,320,50,7,21,2921,1,1,1,102,232
0,1005,0,225,4,8,2,538,402,360,1,0,320,50,7,21,3428,1499,1499,1499,102,219
0,1005,0,231,12,12,0,438,1752,123,1,0,320,50,7,21,1838,6,6,6,102,232
0,1005,0,225,4,3,2,340,3733,840,1,0,320,50,7,21,2197,1499,1499,1499,102,58
0,1005,1,137,12,12,0,438,1441,640,1,2,320,50,7,21,1511,266,266,266,102,232
0,1005,1,54,3,12,0,438,2740,322,1,2,320,50,7,21,2887,2,2,2,102,232
1,1005,1,137,12,12,0,438,177,848,1,0,320,50,7,21,189,266,266,266,102,232
0,1005,0,114,12,12,0,438,1117,373,1,0,320,50,7,21,1172,23,23,23,102,232
0,1005,0,221,12,12,0,438,837,436,1,0,320,50,7,22,874,19,19,19,93,232
0,1005,0,225,4,3,6,585,332,742,1,0,320,50,7,22,3707,1499,1499,1499,93,108
1,1005,0,261,1,12,0,438,2797,430,1,0,300,250,7,22,2948,11,11,11,93,232
0,1005,0,225,4,27,2,438,1107,577,1,0,320,50,7,22,1159,1499,1499,1499,93,147
0,1005,0,225,4,20,2,438,1104,777,1,3,320,50,7,22,1154,1499,1499,1499,93,139
0,1005,0,275,1,12,0,438,963,323,1,0,320,50,7,22,997,720,720,720,93,232
0,1005,0,225,4,8,2,438,2189,438,1,0,320,50,7,22,2289,1499,1499,1499,93,219
0,1005,0,41,12,12,0,438,3719,344,1,0,320,50,7,22,3922,37,37,37,93,232
0,1005,0,225,4,3,6,132,2038,625,1,0,320,50,7,22,826,1499,1499,1499,93,108
1,1005,0,275,1,12,0,438,2230,397,1,0,320,50,7,22,2330,720,720,720,93,232
0,1005,0,225,4,15,2,438,1917,609,1,0,320,50,7,22,2007,1499,1499,1499,93,255
0,1005,0,261,1,12,0,438,1993,3,1,0,300,250,7,22,2088,11,11,11,93,232
0,1005,0,225,4,20,2,438,1343,777,1,3,320,50,7,22,1400,1499,1499,1499,93,139
0,1005,0,275,1,12,0,438,2116,453,1,0,320,50,7,23,2210,720,720,720,91,232
0,1005,1,137,12,12,0,438,1304,306,1,0,320,50,7,23,1360,266,266,266,91,232
0,1005,0,225,4,28,9,438,2366,746,1,0,320,480,7,23,2489,1499,1499,1499,91,212
0,1005,1,137,12,12,0,438,2567,805,1,0,320,50,7,23,2704,266,266,266,91,232
0,1005,0,225,4,8,2,438,2553,856,1,0,320,50,7,23,2684,1499,1499,1499,91,219
0,1005,0,225,4,3,6,430,33,406,1,0,320,50,7,23,2683,1499,1499,1499,91,108
1,1005,0,275,1,12,0,438,2748,123,1,0,320,50,7,23,2895,720,720,720,91,232
0,1005,0,225,4,15,2,438,3868,577,1,0,320,50,7,23,4081,1499,1499,1499,91,255
0,1005,0,275,1,12,0,438,3077,526,1,0,320,50,7,23,3240,720,720,720,91,232
0,1005,0,225,4,20,2,438,2638,501,1,3,320,50,7,23,2775,1499,1499,1499,91,139
0,1005,0,225,4,3,6,92,3255,572,1,0,320,50,8,0,585,1499,1499,1499,95,108
1,1005,0,275,1,12,0,438,3496,128,1,0,320,50,8,0,3683,720,720,720,95,232
1,1005,0,225,4,3,6,438,2562,639,1,0,320,50,8,0,2697,1499,1499,1499,95,218
0,1005,0,70,8,12,0,438,2299,248,1,0,320,50,8,0,2422,6,6,6,95,232
0,1005,0,275,1,12,0,438,203,116,1,0,320,50,8,0,219,720,720,720,95,232
0,1005,0,275,1,12,0,438,1681,828,1,0,320,50,8,0,1777,720,720,720,95,232
0,1005,0,171,12,12,0,438,2461,453,1,0,320,50,8,1,2589,35,35,35,100,232
0,1005,0,225,4,3,6,213,1171,271,1,0,320,50,8,1,1367,1499,1499,1499,100,108
0,1005,0,275,1,12,0,438,2270,746,1,0,320,50,8,1,2381,720,720,720,100,232
0,1005,0,64,13,12,0,438,1946,248,1,0,320,50,8,1,2034,2,2,2,100,232
1,1005,0,275,1,12,0,438,2496,373,1,0,320,50,8,1,2627,720,720,720,100,232
0,1005,0,114,12,12,0,438,1331,436,1,0,320,50,8,1,1389,23,23,23,100,232
0,1005,1,181,12,12,0,438,2257,116,1,0,320,50,8,1,2365,2,2,2,100,232
0,1005,0,275,1,12,0,438,1295,205,1,0,320,50,8,1,1351,720,720,720,100,232
0,1005,0,275,1,12,0,438,1881,420,1,0,320,50,8,1,1968,720,720,720,100,232
0,1005,1,218,12,12,0,438,2136,149,1,0,320,50,8,1,2229,33,33,33,100,232
0,1005,0,275,1,12,0,438,1497,805,1,0,320,50,8,1,1569,720,720,720,100,232
0,1005,0,275,1,12,0,438,1530,540,1,0,320,50,8,1,1601,720,720,720,100,232
0,1005,0,79,12,12,0,438,964,307,1,0,320,50,8,1,998,1,1,1,100,232
0,1005,1,94,12,12,0,438,422,746,1,0,320,50,8,2,446,33,33,33,136,232
0,1005,1,137,12,12,0,438,2041,3,1,0,320,50,8,2,2134,266,266,266,136,232
0,1005,1,175,12,12,0,438,1790,453,1,0,320,50,8,2,1879,99,99,99,136,232
0,1005,0,225,4,8,2,438,188,746,1,0,320,50,8,2,203,1499,1499,1499,136,219
0,1005,0,275,1,12,0,438,1797,805,1,0,320,50,8,2,1886,720,720,720,136,232
0,1005,0,225,4,3,6,25,2741,104,1,0,320,50,8,2,172,1499,1499,1499,136,108
1,1005,1,137,12,12,0,438,1830,814,1,0,320,50,8,2,1910,266,266,266,136,232
0,1005,0,225,4,15,2,438,232,505,1,0,320,50,8,2,250,1499,1499,1499,136,255
0,1005,1,16,12,12,0,438,1943,453,1,0,320,50,8,2,2031,27,27,27,136,232
0,1005,0,225,4,3,2,160,3362,660,1,0,300,250,8,2,1016,1499,1499,1499,136,150
0,1005,0,171,12,12,0,438,1809,268,1,0,320,50,8,2,1895,35,35,35,136,232
0,1005,0,275,1,12,0,438,2036,123,1,0,320,50,8,2,2130,720,720,720,136,232
0,1005,0,225,4,8,2,438,517,123,1,0,320,50,8,2,543,1499,1499,1499,136,219
0,1005,1,15,12,12,0,438,1406,453,1,0,320,50,8,2,1475,79,79,79,136,232
0,1005,0,225,4,20,9,438,2881,201,1,0,320,50,8,3,3038,1499,1499,1499,156,194
0,1005,0,225,4,24,2,438,2751,116,1,0,320,50,8,3,2898,1499,1499,1499,156,159
1,1005,1,224,12,12,0,438,2635,453,1,0,320,50,8,3,2772,34,34,34,156,232
