click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,day_of_week,date,time
0,1005,0,263,2056,1,2129,65,0,43137,131182,3696,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,203975,2012,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,1763,858,19,2129,65,0,43137,113244,2358,1,0,15706,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,120728,2358,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,39388,2156,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1178,1757,3,2129,65,0,43137,61613,3696,1,0,20596,320,50,2161,0,35,100105,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,3339,2012,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,1495,65,3,5334,149745,4307,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,147522,844,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,2029,51,3,43137,174009,3226,1,0,4687,320,50,423,2,39,-1,32,1,0,0
0,1005,1,1141,758,19,2129,65,0,43137,93389,3248,1,0,19772,320,50,2227,0,687,100075,48,1,0,0
0,1005,0,1145,1680,5,2124,97,3,37506,59389,916,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,1,727,541,3,2129,65,0,43137,214082,2628,1,0,19772,320,50,2227,0,687,100079,48,1,0,0
0,1005,1,287,957,3,2129,65,0,43137,128384,2464,1,2,18993,320,50,2161,0,35,100034,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,159266,559,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
1,1002,0,1136,1680,5,2129,65,0,24731,93309,3540,0,0,21661,320,50,2446,3,171,100228,156,1,0,0
0,1002,0,1396,1128,5,2129,65,0,16863,68172,2190,0,0,17893,320,50,2039,2,39,100075,32,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,204651,700,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,212418,492,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,63204,1139,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
1,1005,0,442,172,19,2129,65,0,43137,111276,4044,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,84742,2646,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,1,1254,953,9,2129,65,0,43137,119125,373,1,0,20970,320,50,2372,0,813,-1,46,1,0,0
0,1005,0,1145,1680,5,2056,17,15,43137,239740,4361,1,0,21274,320,50,2443,2,39,-1,23,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,199379,3450,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,189,2012,1,0,15701,320,50,1722,0,35,100083,79,1,0,0
0,1002,0,1136,1680,5,2129,65,0,18408,41634,3540,0,0,21300,320,50,2446,3,171,100228,156,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,200280,198,1,0,17037,320,50,1934,2,39,-1,16,1,0,0
0,1010,1,1145,1680,5,1495,65,3,56931,218149,4102,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
1,1005,0,1145,1680,5,2029,51,3,41398,90957,3226,1,0,4687,320,50,423,2,39,100148,32,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,156524,1595,1,2,15706,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1392,1094,19,2129,65,0,43137,196291,526,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,804,1029,3,2129,65,0,43137,67749,456,1,0,17654,300,250,1994,2,39,-1,33,1,0,0
0,1002,0,1005,71,5,2129,65,0,55046,67930,4253,0,0,19665,320,50,2253,2,303,-1,52,1,0,0
1,1005,0,2126,1925,1,2129,65,0,43137,74546,209,1,0,19665,320,50,2253,2,303,-1,52,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,165628,1543,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,116163,3977,1,0,15702,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,210494,1329,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1002,0,1600,224,5,2129,65,0,17324,155463,2145,0,0,16920,320,50,1899,0,431,100075,117,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,197029,2176,1,0,15701,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,81,0,3,43137,7419,2879,1,0,20596,320,50,2161,0,35,100166,157,1,0,0
0,1005,0,1411,1526,19,2129,65,0,43137,183013,4087,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,155079,456,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,119326,3696,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1145,1680,5,1674,17,3,43137,48371,2911,1,3,20382,320,50,1740,3,943,100060,100,1,0,0
0,1005,0,2084,987,19,2129,65,0,43137,223599,2176,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,175501,261,1,0,15707,320,50,1722,0,35,100084,79,1,0,0
1,1005,1,1907,1024,19,2129,65,0,43137,262211,768,1,0,20632,320,50,2374,3,39,-1,23,1,0,0
0,1010,1,1145,1680,5,1256,65,3,31346,185273,4307,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,196372,4044,1,0,15701,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,2026,17,15,43137,149086,3507,1,2,15005,320,50,1637,0,161,100046,91,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,42235,3372,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1002,0,1858,1670,5,2129,65,0,2107,36318,2901,0,0,16920,320,50,1899,0,431,100075,117,1,0,0
0,1005,0,1363,1269,19,2129,65,0,43137,18326,4087,1,0,20596,320,50,2161,0,35,100148,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,4135,2843,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,106447,1329,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,4623,3277,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,2173,1507,3,2129,65,0,43137,237567,3861,1,2,20366,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,1145,1680,5,531,17,3,55773,129517,1366,1,2,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,177021,526,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,755,1712,3,2129,65,0,43137,188689,2013,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
1,1005,1,1854,1327,19,2129,65,0,43137,55069,2012,1,0,17614,320,50,1993,2,1063,-1,33,1,0,0
0,1005,0,1145,1680,5,482,17,21,39985,19060,2774,1,3,15829,320,480,1740,3,943,100060,100,1,0,0
0,1005,0,1145,1680,5,496,17,21,18846,161159,2082,1,2,21611,320,50,2480,3,297,100111,61,1,0,0
1,1005,0,804,1029,3,2129,65,0,43137,5146,1366,1,0,17654,300,250,1994,2,39,100084,33,1,0,0
0,1002,0,1145,1680,5,78,65,0,26280,242446,3574,0,0,21665,320,50,2493,3,35,100233,117,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,153005,2358,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,239531,2358,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,243072,3696,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,1,198,105,19,2129,65,0,43137,107846,3805,1,0,19771,320,50,2227,0,687,-1,48,1,0,0
0,1005,1,198,105,19,2129,65,0,43137,190785,2244,1,0,16208,320,50,1800,3,167,100079,23,1,0,0
0,1005,1,727,541,3,2129,65,0,43137,38588,3261,1,0,19771,320,50,2227,0,687,-1,48,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,200122,1028,1,0,15705,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,166752,3075,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,150485,3003,1,0,19743,320,50,2264,3,427,100000,61,1,0,0
0,1010,1,1145,1680,5,2302,65,3,5567,87700,3956,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,1,123,1800,19,2129,65,0,43137,130839,2331,1,0,19771,320,50,2227,0,687,-1,48,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,62568,1076,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,241629,1028,1,0,15708,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,29661,1055,1,2,15705,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,2302,65,3,51431,235268,4102,4,0,21665,320,50,2493,3,35,100233,117,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,163382,492,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,96,37,24,43137,71534,3784,1,0,18993,320,50,2161,0,35,100128,157,1,0,0
0,1005,0,1145,1680,5,1006,65,3,33531,257083,2992,1,0,18993,320,50,2161,0,35,100212,157,1,0,0
0,1005,0,1145,1680,5,2027,100,3,43137,144595,1355,1,2,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,1145,1680,5,29,17,15,14388,177765,1595,1,2,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,804,1029,3,2129,65,0,43137,130984,1182,1,0,17654,300,250,1994,2,39,-1,33,1,0,0
1,1005,1,837,180,19,2129,65,0,43137,142912,1765,1,0,19771,320,50,2227,0,687,100077,48,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,45870,730,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,209814,3228,1,2,15708,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1327,1438,19,2129,65,0,43137,47681,841,1,0,20005,320,50,2283,0,163,-1,95,1,0,0
0,1005,0,1145,1680,5,1372,128,3,43137,22653,2923,1,0,20984,320,50,2371,0,551,-1,46,1,0,0
0,1005,0,1145,1680,5,728,101,3,43137,256182,2480,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1010,1,1145,1680,5,1495,65,3,40326,108193,4102,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,258262,2358,1,0,15701,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1331,1874,19,2129,65,0,43137,192772,2267,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1010,1,1145,1680,5,2302,65,3,57521,104750,4102,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,105789,2472,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,755,1712,3,2129,65,0,43137,183038,3696,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1010,1,1145,1680,5,1768,65,3,26199,196503,4102,4,0,21309,320,50,2449,0,163,100105,91,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,152031,2923,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,61398,359,1,0,15699,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,291,1044,19,2129,65,0,43137,13528,2793,1,2,16858,320,50,1887,3,39,100194,23,1,0,0
1,1005,1,1854,1327,19,2129,65,0,43137,110223,772,1,2,17753,320,50,1993,2,1063,-1,33,1,0,0
0,1005,0,1145,1680,5,185,17,24,43137,80470,2082,1,0,20596,320,50,2161,0,35,100034,157,1,0,0
0,1005,0,1145,1680,5,2027,100,3,43137,65169,3073,1,2,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,257043,2796,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,134751,3650,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,505,133,3,2129,65,0,43137,109825,2464,1,2,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1145,1680,5,1275,128,3,43137,236037,842,1,0,19743,320,50,2264,3,427,100000,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,122198,2751,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,85949,1329,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,106291,1028,1,0,15699,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,224802,1329,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,1495,65,3,63979,175108,4263,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,1145,1680,5,2026,17,15,43137,209540,4044,1,0,6558,320,50,571,2,39,-1,32,1,0,0
0,1005,0,1145,1680,5,2271,17,3,43137,195275,1329,1,0,12000,320,50,1248,2,39,-1,13,1,0,0
0,1010,1,1145,1680,5,34,65,3,60629,185927,4102,4,3,21640,320,50,2485,3,163,100000,93,1,0,0
0,1005,0,1355,1020,19,2129,65,0,43137,155823,1077,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,39373,2338,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,127531,3068,1,0,21189,320,50,2424,1,161,100193,71,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,149580,3646,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,227999,936,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,16680,2358,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,100296,2614,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,161318,1366,1,0,15706,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,152271,4044,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,242,65,3,59105,184034,3227,4,0,21300,320,50,2446,3,171,100228,156,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,5833,3696,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,60048,3277,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,154383,1613,1,0,19771,320,50,2227,0,687,100075,48,1,0,0
0,1005,0,731,1504,19,2129,65,0,43137,89888,261,1,0,20596,320,50,2161,0,35,100148,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,11016,16,1,0,15703,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,751,128,3,43137,254287,4177,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,240430,536,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,190057,2358,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,78,416,2,2129,65,0,43137,78278,2692,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,124362,2870,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,2115,1841,1,2129,65,0,43137,95366,3126,1,0,18858,320,50,1882,3,35,-1,13,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,259834,526,1,0,6616,320,50,576,2,35,100130,32,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,62424,667,1,0,15699,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,255668,1910,1,0,15706,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,7748,526,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1327,1438,19,2129,65,0,43137,253634,2602,1,0,20251,320,50,2323,0,687,100081,48,1,0,0
0,1005,0,2173,1507,3,2129,65,0,43137,259977,2082,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
1,1005,1,1854,1327,19,2129,65,0,43137,113914,936,1,0,17614,320,50,1993,2,1063,-1,33,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,173303,1437,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,877,356,19,2129,65,0,43137,212936,138,1,0,17875,320,50,2036,3,47,-1,156,1,0,0
0,1005,0,1327,1438,19,2129,65,0,43137,75156,2331,1,0,19772,320,50,2227,0,687,-1,48,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,110223,2403,1,2,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,81355,2614,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,236980,559,1,0,15699,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,85732,2665,1,0,15705,320,50,1722,0,35,100084,79,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,238276,2012,1,0,20006,320,50,2283,0,163,-1,95,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,235248,67,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1834,2088,19,2129,65,0,43137,116105,4063,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,163763,1506,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,53157,359,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,54252,936,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,1145,1680,5,1995,27,3,43137,590,58,1,0,16685,320,50,1092,3,1835,100156,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,31871,384,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,58099,2358,1,0,20362,320,50,2333,0,39,100077,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,52319,2176,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,169650,559,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,102,342,1,2129,65,0,43137,166989,2034,1,0,20966,320,50,2372,0,813,-1,46,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,55107,1910,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,26439,2358,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1854,1327,19,2129,65,0,43137,171257,2532,1,2,17914,320,50,2043,2,39,-1,32,1,0,0
0,1005,1,505,133,3,2129,65,0,43137,2695,2464,1,2,18993,320,50,2161,0,35,100034,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,110223,2751,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,1145,1680,5,2294,75,3,43137,184210,3781,1,0,20508,320,50,2351,3,163,-1,61,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,257043,2796,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,846,17,3,43137,234830,423,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,947,1029,3,2129,65,0,43137,106306,526,1,0,19016,300,250,2162,2,39,100119,33,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,141749,261,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1975,1676,19,2129,65,0,43137,202462,96,1,0,21409,320,50,2467,2,167,100077,23,1,0,0
1,1005,0,804,1029,3,2129,65,0,43137,147241,1329,1,0,17654,300,250,1994,2,39,-1,33,1,0,0
0,1005,1,102,342,1,2129,65,0,43137,168955,3696,1,0,16208,320,50,1800,3,167,100079,23,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,120728,2448,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,74647,1366,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,164964,3228,1,2,15704,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,153503,1595,1,2,15699,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,221452,2012,1,0,15705,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,135515,2012,1,0,15699,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,261572,456,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,88,894,19,2129,65,0,43137,116202,1910,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,2082,17,3,31475,49900,4307,1,0,16989,320,50,1926,2,39,-1,13,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,164147,3227,1,0,15703,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,1145,1680,5,2271,17,3,43137,148714,3459,1,0,12026,320,50,1248,2,39,-1,13,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,120728,2358,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,228617,1366,1,0,17037,320,50,1934,2,39,-1,16,1,0,0
0,1005,1,1575,1190,3,2129,65,0,43137,109825,2464,1,2,20596,320,50,2161,0,35,-1,157,1,0,0
1,1005,1,1854,1327,19,2129,65,0,43137,127436,1026,1,0,17753,320,50,1993,2,1063,100084,33,1,0,0
0,1005,0,202,1565,19,2129,65,0,43137,102005,1678,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,7748,3605,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1126,794,19,2129,65,0,43137,50900,3228,1,2,16615,320,50,1863,3,39,-1,23,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,183645,625,1,0,15701,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,670,977,19,2129,65,0,43137,112725,2358,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,804,1029,3,2129,65,0,43137,144091,320,1,0,17653,300,250,1994,2,39,-1,33,1,0,0
0,1005,1,1268,1083,2,2129,65,0,43137,143196,668,1,0,21612,320,50,2481,3,297,100111,61,1,0,0
1,1005,0,1145,1680,5,2294,75,3,43137,70678,777,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,194796,105,1,0,20355,216,36,2333,0,39,100081,157,1,0,0
0,1005,1,1776,1618,2,2129,65,0,43137,14891,1998,1,0,20596,320,50,2161,0,35,100131,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,70823,456,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1950,987,19,2129,65,0,43137,26866,2034,1,0,19772,320,50,2227,0,687,100077,48,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,130867,3977,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,161184,800,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,111018,3372,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,22235,2358,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,61463,2358,1,0,15707,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,1145,1680,5,185,17,24,43137,51575,691,1,0,18993,320,50,2161,0,35,100160,157,1,0,0
1,1005,0,755,1712,3,2129,65,0,43137,98356,783,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1002,0,865,1298,5,2129,65,0,21752,190904,113,0,0,19665,320,50,2253,2,303,-1,52,1,0,0
0,1002,0,1171,483,5,2129,65,0,34773,124173,2424,0,0,19741,300,50,2263,3,427,100000,61,1,0,0
1,1005,0,1854,1327,19,2129,65,0,43137,230020,2751,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,153657,4044,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,198,105,19,2129,65,0,43137,173807,1065,1,0,19771,320,50,2227,0,687,100077,48,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,78021,2358,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,1256,65,3,50434,149311,3940,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,647,1748,3,2129,65,0,43137,86252,1329,1,0,20362,320,50,2333,0,39,100103,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,143617,492,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,166394,615,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,26087,261,1,0,6616,320,50,576,2,35,-1,32,1,0,0
0,1002,0,1020,71,5,2129,65,0,54150,254896,3670,0,0,17081,320,50,1921,3,47,-1,23,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,141749,1527,1,2,15699,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1458,1336,19,2129,65,0,43137,204294,3977,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,94304,936,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,1854,1327,19,2129,65,0,43137,218044,105,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,2072,128,3,43137,220880,2184,1,0,20153,320,50,2307,3,163,100020,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,58856,2358,1,0,15708,320,50,1722,0,35,100083,79,1,0,0
0,1005,1,1907,1024,19,2129,65,0,43137,197099,209,1,0,20966,320,50,2372,0,813,-1,46,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,62134,1636,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,1145,1680,5,1444,78,3,43137,83356,3696,1,0,20128,320,50,2303,2,39,-1,23,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,84521,844,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,76844,3696,1,0,15707,320,50,1722,0,35,100083,79,1,0,0
